Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2000:Q3,pct00to20,1239579,1456312,603733,155443,133893,194977,9554,85207,273505,216733,109640,104547,2546
2000:Q4,pct99to100,7972982,8445927,1249496,337315,2741050,215292,383215,1603909,1915650,472945,300704,60136,112105
2000:Q4,pct80to99,18962358,22003483,5326385,1191603,4341931,3423806,2084702,2466637,3168419,3041125,2278799,517704,244622
2000:Q4,pct60to80,7129156,8819787,2748171,699036,982510,1821585,845875,443555,1279056,1690631,1187704,471213,31714
2000:Q4,pct40to60,4087465,5093810,1656700,467497,486353,1067209,329481,262515,824056,1006345,634570,354588,17187
2000:Q4,pct20to40,2764679,3302734,1241679,346088,248545,585432,95449,196605,588936,538055,291731,233059,13265
2000:Q4,pct00to20,1239270,1461251,611665,160217,125731,193838,9510,82362,277927,221982,111719,104567,5696
2001:Q1,pct99to100,7666964,8146372,1328252,348806,2327977,213704,356514,1617882,1953237,479407,306800,62921,109686
2001:Q1,pct80to99,19021173,22078399,5689462,1205850,3922358,3503516,1942244,2501858,3313112,3057226,2328338,518449,210439
2001:Q1,pct60to80,7154974,8850043,2886140,707206,900610,1824981,777295,443431,1310381,1695069,1200545,468307,26217
2001:Q1,pct40to60,4111959,5128143,1697280,469233,459661,1085415,304008,255502,857043,1016184,644383,356241,15560
2001:Q1,pct20to40,2810628,3356347,1299220,352743,229378,587913,90231,197417,599445,545718,296001,235863,13854
2001:Q1,pct00to20,1242834,1470992,637380,162911,119002,193151,9798,79132,269618,228159,113558,107942,6659
2001:Q2,pct99to100,7963975,8454173,1376473,355519,2538624,206648,372607,1662785,1941517,490197,315006,65892,109299
2001:Q2,pct80to99,19648219,22804673,5868369,1218475,4232682,3575502,2018150,2568378,3323117,3156454,2411972,528740,215742
2001:Q2,pct60to80,7342297,9078863,2965656,713291,964262,1857463,802902,449376,1325913,1736566,1238853,475258,22455
2001:Q2,pct40to60,4202604,5244272,1732725,471287,488623,1111503,316020,256248,867866,1041667,665159,361047,15461
2001:Q2,pct20to40,2852300,3409933,1334743,357127,237993,593159,93850,198535,594526,557633,302742,240944,13947
2001:Q2,pct00to20,1249606,1484349,647398,163096,128714,192796,9185,76842,266318,234743,116287,112368,6088
2001:Q3,pct99to100,7522836,8035790,1422182,358485,1972194,198156,343560,1691317,2049895,512954,328155,71117,113682
2001:Q3,pct80to99,19110503,22411220,6012263,1234098,3595721,3633856,1869565,2618195,3447521,3300716,2482650,535668,282398
2001:Q3,pct60to80,7292391,9057629,3055168,720256,836428,1882781,732149,452207,1378640,1765237,1264198,478799,22240
2001:Q3,pct40to60,4188756,5261576,1782442,475747,441144,1135160,289899,252961,884223,1072820,687963,366694,18163
2001:Q3,pct20to40,2845983,3419775,1371617,360630,209908,598057,88217,199596,591750,573792,311294,248810,13688
2001:Q3,pct00to20,1243018,1483374,659625,162144,115855,191950,9482,74149,270169,240356,123292,113263,3801
2001:Q4,pct99to100,8007688,8518557,1493787,374368,2377026,199911,358458,1678528,2036479,510869,333840,68632,108397
2001:Q4,pct80to99,19762281,23080087,6169761,1241243,3985868,3653956,1968896,2558335,3502029,3317807,2536459,562871,218477
2001:Q4,pct60to80,7550183,9373765,3106881,734974,919775,1972579,770054,464758,1404744,1823581,1299943,505171,18467
2001:Q4,pct40to60,4278693,5378472,1815910,486253,479118,1157850,299619,248156,891566,1099779,702748,380325,16706
2001:Q4,pct20to40,2884478,3475890,1392624,360760,222827,597591,89649,206677,605762,591411,320408,257454,13549
2001:Q4,pct00to20,1272143,1514254,671489,166702,126465,186574,9853,83385,269786,242111,118387,117373,6351
2002:Q1,pct99to100,8176748,8701400,1565638,390835,2450837,199800,370104,1704349,2019838,524652,352357,65141,107154
2002:Q1,pct80to99,19933574,23291272,6335159,1240438,3959395,3654229,2039310,2537540,3525200,3357699,2583273,559011,215415
2002:Q1,pct60to80,7763305,9603986,3173383,745114,918341,2052741,795124,484952,1434330,1840681,1323685,499184,17812
2002:Q1,pct40to60,4343785,5474806,1870738,492632,482696,1176964,303577,252830,895370,1131022,729892,383180,17950
2002:Q1,pct20to40,2888897,3495131,1400754,359394,219056,596567,89811,214205,615343,606234,335439,257894,12901
2002:Q1,pct00to20,1285532,1535899,682149,169880,126982,180476,10174,93804,272434,250366,124164,119106,7096
2002:Q2,pct99to100,8006079,8544022,1640385,408158,2207208,199100,342528,1738655,2007988,537943,371535,63481,102927
2002:Q2,pct80to99,19520898,22928757,6488311,1243327,3556580,3648301,1923298,2524977,3543963,3407859,2648417,569465,189977
2002:Q2,pct60to80,7792285,9676624,3230924,757601,840573,2130468,741936,506918,1468204,1884339,1361206,508144,14989
2002:Q2,pct40to60,4352341,5525037,1936110,500672,455509,1195128,277222,259547,900849,1172697,762291,392237,18169
2002:Q2,pct20to40,2855711,3483898,1397340,359130,201016,595385,82516,221890,626621,628187,351549,264303,12335
2002:Q2,pct00to20,1289921,1548477,689561,174100,118438,174111,11273,104548,276447,258556,130042,120016,8498
2002:Q3,pct99to100,7641306,8191699,1721869,414187,1740034,198380,311865,1785720,2019644,550393,388301,60296,101796
2002:Q3,pct80to99,18823226,22305136,6592573,1255812,2884636,3642236,1793165,2524997,3611717,3481910,2725793,581074,175043
2002:Q3,pct60to80,7772891,9714686,3298906,773072,705530,2208923,684242,531494,1512520,1941795,1409458,518230,14107
2002:Q3,pct40to60,4362074,5576737,2012320,516150,402573,1213499,249349,269369,913476,1214663,795041,400224,19398
2002:Q3,pct20to40,2840213,3487740,1419443,356431,171850,594220,74782,229771,641243,647527,367056,268312,12159
2002:Q3,pct00to20,1290889,1558095,703897,175133,102669,167684,12332,115742,280638,267206,133510,123473,10223
2002:Q4,pct99to100,7875901,8438725,1796709,421286,1933914,199211,322715,1733935,2030955,562824,405871,58103,98850
2002:Q4,pct80to99,19076906,22647351,6707719,1262558,3005483,3652780,1881425,2423743,3713642,3570445,2803685,596136,170624
2002:Q4,pct60to80,8000375,10002201,3368983,785431,735766,2296553,719139,536965,1559363,2001826,1457520,531922,12384
2002:Q4,pct40to60,4446700,5706280,2079365,528542,420712,1235235,258176,254771,929479,1259580,828679,410218,20683
2002:Q4,pct20to40,2867353,3536381,1443882,352891,174354,593596,75942,236792,658924,669028,382979,274637,11412
2002:Q4,pct00to20,1311748,1586419,719141,175475,107231,161788,12914,124207,285663,274671,137579,125991,11101
2003:Q1,pct99to100,7926351,8499796,1865408,439169,1856053,197637,321639,1789003,2030887,573446,421743,52762,98941
2003:Q1,pct80to99,19000001,22649799,6875209,1256538,2799747,3637798,1902262,2431111,3747134,3649798,2871363,594002,184433
2003:Q1,pct60to80,8149536,10188149,3441265,792869,697601,2372134,725809,563377,1595094,2038613,1498300,527676,12637
2003:Q1,pct40to60,4488377,5780586,2130314,532147,409136,1252341,255587,266521,934540,1292209,857733,411683,22793
2003:Q1,pct20to40,2863962,3544171,1448142,350798,163693,592152,74386,244895,670105,680209,397650,272011,10548
2003:Q1,pct00to20,1325513,1608400,730933,178061,103329,154920,13580,135809,291767,282887,140452,130988,11447
2003:Q2,pct99to100,8615097,9208783,1941520,452224,2350461,197259,351581,1854660,2061077,593686,443814,49750,100122
2003:Q2,pct80to99,19629071,23482200,7020785,1259341,3236167,3635657,2082744,2448853,3798653,3853129,2974312,605105,273712
2003:Q2,pct60to80,8488614,10604160,3521914,804329,793707,2454973,798773,591989,1638474,2115546,1563369,537230,14947
2003:Q2,pct40to60,4611924,5960604,2204542,541250,455784,1272066,278803,280870,927289,1348680,902511,419513,26656
2003:Q2,pct20to40,2880942,3581410,1460866,348705,177332,591108,79078,253164,671157,700468,416874,275940,7654
2003:Q2,pct00to20,1365010,1654429,746313,180208,116029,148447,13897,147802,301733,289419,147501,134391,7527
2003:Q3,pct99to100,8964587,9577215,2025106,458086,2588269,196126,357026,1907481,2045121,612627,468054,48310,96263
2003:Q3,pct80to99,19839460,23767582,7146319,1270804,3362658,3625587,2138845,2453132,3770237,3928122,3065866,616653,245603
2003:Q3,pct60to80,8704827,10882215,3604875,819144,824802,2534689,820539,618253,1659912,2177388,1617641,547253,12494
2003:Q3,pct40to60,4694424,6097637,2285129,556276,474097,1290476,281988,292057,917614,1403213,946432,429244,27537
2003:Q3,pct20to40,2888115,3615160,1485705,345677,178395,589780,78896,261378,675329,727045,436573,282948,7524
2003:Q3,pct00to20,1386859,1688746,764746,180855,120670,141620,14523,159520,306812,301887,156780,135267,9840
2003:Q4,pct99to100,9599000,10237816,2107379,467962,3047201,195631,384274,1948714,2086655,638817,485223,45681,107913
2003:Q4,pct80to99,20504316,24503313,7294800,1280108,3705841,3622414,2309795,2445276,3845078,3998997,3149758,631323,217916
2003:Q4,pct60to80,9036680,11287807,3691767,833627,899236,2618598,890146,642423,1712009,2251126,1670221,560482,20423
2003:Q4,pct40to60,4829315,6279717,2357277,569283,509377,1310332,303801,300407,929240,1450401,980896,438543,30962
2003:Q4,pct20to40,2917503,3668160,1507962,343775,185971,588640,83134,269547,689131,750657,452687,288146,9824
2003:Q4,pct00to20,1418788,1732044,783519,182846,130380,134977,14898,170999,314425,313256,160146,138757,14353
2004:Q1,pct99to100,10461305,11111728,2226071,482642,3316284,199231,388184,2023975,2475341,650424,502756,41139,106529
2004:Q1,pct80to99,21268147,25342022,7584213,1291297,3833006,3662999,2363393,2471764,4135349,4073875,3217941,629184,226750
2004:Q1,pct60to80,9507809,11793984,3830008,850267,929717,2724543,911784,673357,1874308,2286175,1709767,556301,20107
2004:Q1,pct40to60,5003172,6488162,2440299,582014,526778,1338470,306966,317171,976464,1484989,1011561,440536,32892
2004:Q1,pct20to40,2965320,3729008,1540223,344231,185600,588905,82880,278091,709078,763688,468241,286671,8776
2004:Q1,pct00to20,1487399,1809074,813178,187315,134845,129891,15612,183534,344699,321675,164374,142640,14661
2004:Q2,pct99to100,10721952,11393142,2339028,485405,3369107,215269,390100,2171166,2423067,671190,527250,38044,105896
2004:Q2,pct80to99,21411236,25611073,7763580,1310148,3730537,3713523,2400590,2571203,4121492,4199837,3321805,634911,243121
2004:Q2,pct60to80,9717703,12071417,3960995,868582,914710,2796212,926279,718407,1886232,2353715,1773188,560273,20254
2004:Q2,pct40to60,5132633,6672962,2558108,601234,526857,1363419,307015,351699,964630,1540329,1058779,446529,35021
2004:Q2,pct20to40,2987876,3773576,1579001,341710,177706,591490,81954,287356,714358,785700,488739,289352,7609
2004:Q2,pct00to20,1521314,1854860,844885,188036,134072,129940,16291,198194,343442,333546,173475,145429,14642
2004:Q3,pct99to100,11115369,11797769,2456157,501947,3436913,231588,387465,2319503,2464195,682399,547965,36212,98222
2004:Q3,pct80to99,21682233,25986316,8015893,1308812,3637243,3766184,2419561,2671634,4166990,4304083,3418666,651530,233887
2004:Q3,pct60to80,9968187,12392432,4109214,878539,901761,2869180,934328,763844,1935566,2424245,1833471,575500,15274
2004:Q3,pct40to60,5302924,6896317,2708142,607512,527978,1388792,304754,386574,972565,1593392,1100290,457258,35844
2004:Q3,pct20to40,3004471,3814127,1607344,340099,169906,594103,80429,296681,725565,809656,507235,296335,6086
2004:Q3,pct00to20,1570440,1913396,876326,190951,133578,130053,17076,212970,352442,342956,179520,148041,15395
2004:Q4,pct99to100,11780703,12476524,2525783,499309,3777615,252918,426401,2359202,2635295,695820,554742,37911,103167
2004:Q4,pct80to99,22693376,27173360,8403644,1338232,3943976,3896958,2581482,2763733,4245335,4479985,3540794,671199,267992
2004:Q4,pct60to80,10167240,12697801,4241248,895221,975522,2853434,998418,763753,1970205,2530561,1912038,599898,18625
2004:Q4,pct40to60,5385177,7013715,2719079,621192,543446,1413128,337785,386228,992858,1628538,1131232,462707,34599
2004:Q4,pct20to40,3080479,3901516,1649476,349192,185341,609819,89123,285011,733554,821038,513349,302156,5533
2004:Q4,pct00to20,1671335,2019763,928302,195073,142968,136447,16156,229982,370835,348428,189583,146249,12596
2005:Q1,pct99to100,11947956,12637330,2587698,501410,3797802,270727,433214,2408469,2638010,689374,551590,33575,104209
2005:Q1,pct80to99,23140683,27728581,8753260,1358610,3932275,3988582,2571645,2865767,4258441,4587897,3662251,670338,255308
2005:Q1,pct60to80,10174141,12793024,4369641,907861,987132,2817425,991674,765665,1953626,2618883,1997356,602888,18639
2005:Q1,pct40to60,5464627,7103261,2767881,629372,535179,1429981,343138,388324,1009387,1638634,1152185,454411,32038
2005:Q1,pct20to40,3155406,3967694,1680023,358241,191579,624246,91344,273529,748731,812288,514754,291824,5710
2005:Q1,pct00to20,1738000,2093645,975533,199646,145294,141406,15589,247235,368942,355644,191525,151938,12181
2005:Q2,pct99to100,12376930,13080670,2648273,511781,3933237,289415,454154,2511110,2732699,703740,558451,33252,112037
2005:Q2,pct80to99,23864512,28599600,9137219,1375350,4032994,4088698,2638158,3022473,4304707,4735088,3800801,681490,252797
2005:Q2,pct60to80,10255500,12986297,4502388,920309,1021194,2784367,1016801,778160,1963077,2730797,2089250,618289,23258
2005:Q2,pct40to60,5569598,7242888,2832538,633748,534163,1448233,361103,403585,1029518,1673291,1187902,454894,30495
2005:Q2,pct20to40,3202482,4022531,1693474,369905,201370,638986,96511,262704,759581,820049,521445,292051,6553
2005:Q2,pct00to20,1816484,2182754,1020403,207266,150167,146700,14861,266033,377324,366270,202007,152414,11849
2005:Q3,pct99to100,12823413,13539812,2715584,506380,4178787,307957,480926,2633155,2717024,716399,565510,33922,116967
2005:Q3,pct80to99,24661894,29554918,9517568,1394070,4240164,4186172,2726262,3199312,4291370,4893025,3942416,698601,252008
2005:Q3,pct60to80,10339864,13189600,4654500,930355,1076312,2748827,1050265,794619,1934721,2849736,2183545,639816,26375
2005:Q3,pct40to60,5683760,7395682,2903316,642814,539285,1465800,381998,423640,1038829,1711922,1224779,458460,28683
2005:Q3,pct20to40,3283203,4113818,1744091,375859,214489,653654,102450,252191,771084,830614,528264,295359,6991
2005:Q3,pct00to20,1893572,2269810,1076976,208437,157374,151914,13962,285422,375725,376239,212926,152228,11085
2005:Q4,pct99to100,13129906,13859223,2767746,501358,4259339,326735,504820,2692287,2806938,729317,570920,34719,123678
2005:Q4,pct80to99,25360732,30371226,9874600,1416020,4284036,4285209,2803506,3312028,4395827,5010494,4069417,714181,226896
2005:Q4,pct60to80,10403554,13360593,4779812,942323,1100082,2712925,1079882,798841,1946728,2957038,2267059,659808,30171
2005:Q4,pct40to60,5765373,7509840,2942830,653253,532987,1483462,401662,428335,1067310,1744467,1256116,461690,26661
2005:Q4,pct20to40,3367728,4208434,1796027,382822,223063,668373,108060,241054,789036,840706,533552,298690,8464
2005:Q4,pct00to20,1969708,2356379,1130649,210494,161104,157205,13131,302928,380869,386672,223161,151467,12044
2006:Q1,pct99to100,13887672,14634333,2735959,510853,4894189,346254,527698,2705611,2913769,746661,580225,34513,131923
2006:Q1,pct80to99,26227394,31403735,9988828,1429648,4867753,4391437,2877833,3377789,4470447,5176341,4208372,721379,246590
2006:Q1,pct60to80,10445866,13510419,4791225,952844,1227707,2679562,1108681,794095,1956305,3064554,2357557,671171,35826
2006:Q1,pct40to60,5800766,7582434,2932197,656156,558671,1502265,421202,421899,1090044,1781668,1294689,461077,25902
2006:Q1,pct20to40,3402395,4251341,1780715,393841,247179,683303,113619,229433,803251,848947,541168,298533,9246
2006:Q1,pct00to20,2019224,2417458,1145710,217468,176095,162778,12329,318987,384091,398234,236515,150911,10808
2006:Q2,pct99to100,13875504,14634938,2749614,505497,4746225,365033,533644,2778288,2956637,759434,586859,33200,139375
2006:Q2,pct80to99,26391367,31729016,10199345,1451736,4685379,4488446,2861343,3504371,4538396,5337649,4354229,727369,256051
2006:Q2,pct60to80,10344427,13521421,4859574,964823,1208964,2640525,1099162,801083,1947290,3176994,2455889,680279,40826
2006:Q2,pct40to60,5818910,7635829,2956595,666618,537297,1519136,425364,430030,1100789,1816919,1332665,459301,24953
2006:Q2,pct20to40,3447997,4301724,1808735,400942,249801,697905,115593,218518,810230,853727,547683,295662,10382
2006:Q2,pct00to20,2062254,2474148,1180631,219615,175239,168028,11744,336818,382073,411895,247838,153801,10256
2006:Q3,pct99to100,14230237,14998803,2750733,497920,4930682,384841,556430,2848642,3029556,768567,588588,34297,145682
2006:Q3,pct80to99,26925068,32411032,10369736,1475668,4825831,4595938,2933460,3628494,4581906,5485964,4474523,748630,262811
2006:Q3,pct60to80,10327880,13612998,4905820,977345,1252155,2605863,1127133,807644,1937038,3285119,2536887,703175,45057
2006:Q3,pct40to60,5854998,7704077,2957097,678443,534396,1537755,444568,437639,1114179,1849078,1358826,466454,23798
2006:Q3,pct20to40,3505097,4367032,1838180,407670,261687,712782,121087,207604,818022,861935,550596,299894,11445
2006:Q3,pct00to20,2109033,2533801,1208157,221234,181049,173679,10919,354535,384228,424768,256038,158991,9739
2006:Q4,pct99to100,14702289,15478586,2723928,497808,5352331,405268,587977,2880305,3030969,776297,586851,35565,153881
2006:Q4,pct80to99,27646646,33267943,10484290,1490293,5195556,4709423,3047956,3712521,4627905,5621298,4557715,764349,299234
2006:Q4,pct60to80,10338226,13701659,4910804,986280,1338758,2573445,1173041,806552,1912779,3363433,2589814,722068,51551
2006:Q4,pct40to60,5873875,7740820,2924383,683982,543420,1557283,470880,435867,1125005,1866945,1371282,471042,24621
2006:Q4,pct20to40,3550916,4418370,1843882,415419,279991,727766,128269,196259,826784,867454,550166,303904,13384
2006:Q4,pct00to20,2148638,2579797,1223881,224477,191415,179563,9922,370949,379590,431159,262359,159788,9012
2007:Q1,pct99to100,15142450,15924584,2658624,506461,5660830,425079,605171,2872928,3195490,782134,591245,33912,156977
2007:Q1,pct80to99,28172359,33877763,10471396,1500935,5453180,4814979,3086650,3755745,4794877,5705404,4657204,759217,288983
2007:Q1,pct60to80,10286612,13708987,4848961,994930,1404032,2536189,1186971,797688,1940216,3422375,2651767,717824,52784
2007:Q1,pct40to60,5854386,7736955,2861490,685441,544946,1575107,484323,424660,1160988,1882569,1394372,466520,21677
2007:Q1,pct20to40,3568900,4433498,1809759,425907,295229,742408,132436,184473,843285,864598,553404,297995,13199
2007:Q1,pct00to20,2166839,2612780,1215069,230958,199452,185170,9130,385974,387028,445941,273240,164704,7997
2007:Q2,pct99to100,15429019,16217455,2618749,508840,5845900,435620,637616,2913181,3257549,788436,592403,34863,161170
2007:Q2,pct80to99,28527633,34389885,10485527,1516431,5588786,4930995,3209038,3847612,4811496,5862252,4755584,772462,334206
2007:Q2,pct60to80,10255535,13761977,4815813,1004907,1446539,2534089,1236910,798222,1925497,3506442,2715434,734891,56117
2007:Q2,pct40to60,5836845,7741400,2827050,690687,538985,1587245,512634,425097,1159702,1904555,1414060,469461,21034
2007:Q2,pct20to40,3570515,4439118,1791347,435056,307273,751016,140044,173262,841120,868603,554870,301071,12662
2007:Q2,pct00to20,2194067,2644962,1217281,235700,205082,184645,8127,402425,391701,450895,281795,164218,4882
2007:Q3,pct99to100,15729201,16524674,2553725,506146,5916454,445532,657100,2917723,3527994,795473,590421,37030,168022
2007:Q3,pct80to99,28928951,34866831,10403180,1531293,5611010,5039545,3260940,3901767,5119096,5937880,4852911,798656,286313
2007:Q3,pct60to80,10227645,13831145,4782763,1013379,1468182,2528612,1256861,791604,1989743,3603500,2780810,762329,60361
2007:Q3,pct40to60,5884199,7814353,2836904,696831,526368,1597970,528694,416922,1210664,1930154,1430454,479898,19802
2007:Q3,pct20to40,3591863,4471859,1780766,442120,316454,759255,144796,161653,866814,879996,554573,308331,17092
2007:Q3,pct00to20,2212820,2679363,1217488,238172,208550,183886,7303,417531,406432,466542,288160,169309,9073
2007:Q4,pct99to100,15310290,16114170,2544591,508311,5518072,444774,647102,2835924,3615396,803881,599073,39901,164907
2007:Q4,pct80to99,28900207,34911924,10348770,1547204,5375330,5127508,3259663,3827345,5426104,6011717,4893354,820808,297555
2007:Q4,pct60to80,10006074,13626790,4650252,1017851,1383892,2555810,1211053,778463,2029469,3620716,2787415,769604,63697
2007:Q4,pct40to60,5759764,7723373,2727543,704769,515966,1603918,514797,416198,1240182,1963609,1452615,488806,22188
2007:Q4,pct20to40,3560800,4461061,1771890,448353,305659,752011,139042,169038,875068,900261,569144,313212,17905
2007:Q4,pct00to20,2217195,2707071,1200964,248301,216222,182627,11262,427806,419889,489876,300539,177146,12191
2008:Q1,pct99to100,14605970,15415431,2487001,502120,4988092,443263,614227,2622422,3758307,809461,607254,39744,162463
2008:Q1,pct80to99,28234871,34313810,10026699,1570049,5006410,5206198,3131413,3613185,5759856,6078939,4918548,821966,338425
2008:Q1,pct60to80,9668011,13270947,4463579,1024365,1275063,2578233,1112860,738413,2078433,3602936,2782068,753312,67556
2008:Q1,pct40to60,5639208,7623630,2660836,718046,497906,1608009,479003,383440,1276390,1984422,1470059,488928,25435
2008:Q1,pct20to40,3526125,4435101,1750454,452741,291065,744357,128166,174216,894102,908976,582773,308003,18200
2008:Q1,pct00to20,2193439,2710400,1169607,256056,220704,181039,15352,432258,435383,516961,312650,190055,14256
2008:Q2,pct99to100,14148356,14969730,2437008,487908,4716671,442892,611779,2560661,3712811,821374,619888,43824,157662
2008:Q2,pct80to99,27927730,33933753,9717843,1589385,4885545,5297001,3153875,3556363,5733741,6006023,4898217,830891,276915
2008:Q2,pct60to80,9476197,13028195,4317919,1027087,1212975,2607100,1078558,728473,2056083,3551998,2736398,747654,67946
2008:Q2,pct40to60,5609724,7606110,2634400,731616,492751,1614388,468728,386733,1277494,1996386,1478992,493615,23779
2008:Q2,pct20to40,3479429,4406449,1741116,453145,283027,737050,123266,180956,887888,927020,596622,312494,17904
2008:Q2,pct00to20,2192332,2730228,1151258,259601,229622,179917,18905,441589,449337,537896,328226,191976,17694
2008:Q3,pct99to100,13260914,14077388,2382182,484569,3979934,441587,572478,2435003,3781634,816474,615138,44073,157263
2008:Q3,pct80to99,26980791,33087355,9448176,1602091,4300331,5376601,2997960,3430550,5931646,6106564,4889846,842537,374181
2008:Q3,pct60to80,9132729,12662993,4172944,1028490,1064337,2630161,973704,705175,2088182,3530264,2713353,741881,75030
2008:Q3,pct40to60,5535980,7539755,2591306,739381,461057,1618609,430261,374312,1324830,2003775,1474490,498218,31067
2008:Q3,pct20to40,3434264,4367062,1717747,456454,261697,729344,111570,186285,903965,932798,602191,310075,20532
2008:Q3,pct00to20,2179071,2739689,1129055,266748,227825,178395,22751,447440,467474,560617,331146,207028,22443
2008:Q4,pct99to100,11995761,12810300,2321415,482420,2926649,438717,506946,2254384,3879769,814539,611206,44455,158878
2008:Q4,pct80to99,25917794,31789229,9221355,1597346,3385116,5438137,2689953,3243910,6213411,5871435,4860120,846777,164538
2008:Q4,pct60to80,8665265,12146672,4029834,1020199,852475,2643777,811695,670010,2118681,3481406,2672314,730605,78487
2008:Q4,pct40to60,5420076,7411733,2522325,738566,407032,1619350,367079,348486,1408895,1991657,1464788,498759,28110
2008:Q4,pct20to40,3380554,4322028,1693913,456471,229033,721012,94121,190051,937427,941475,607235,306764,27476
2008:Q4,pct00to20,2136030,2726323,1106782,271245,215695,176207,26075,449567,480753,590293,334787,216430,39076
2009:Q1,pct99to100,11282549,12086639,2259196,475819,2495384,434221,488591,2077604,3855824,804090,609198,40358,154534
2009:Q1,pct80to99,25304403,31123082,8976943,1594812,3074685,5481181,2638243,3058437,6298781,5818679,4862634,829175,126870
2009:Q1,pct60to80,8392316,11825736,3895789,1012118,756405,2647675,755440,634893,2123416,3433420,2656283,696915,80222
2009:Q1,pct40to60,5341525,7323885,2470775,739907,386786,1616528,347765,323262,1438861,1982360,1465985,488841,27534
2009:Q1,pct20to40,3350015,4282304,1675068,455189,213723,712041,86772,193077,946434,932289,614604,291110,26575
2009:Q1,pct00to20,2116562,2728615,1089540,274210,216019,173329,29191,450297,496029,612053,339572,231743,40738
2009:Q2,pct99to100,11395619,12200246,2212944,463613,3103256,432623,532632,1858667,3596512,804627,613966,40543,150118
2009:Q2,pct80to99,25846613,31657251,8745235,1600822,3819317,5556282,2912884,2823375,6199337,5810638,4844623,823618,142397
2009:Q2,pct60to80,8409599,11789619,3789903,1007616,863096,2668469,823804,589930,2046801,3380020,2619204,676805,84011
2009:Q2,pct40to60,5357476,7340785,2458111,746695,433835,1620015,380103,287883,1414143,1983309,1467898,484842,30569
2009:Q2,pct20to40,3332145,4269933,1658984,453506,232772,704279,91463,194180,934749,937788,624217,285672,27899
2009:Q2,pct00to20,2101142,2733532,1079609,276263,245486,171664,32766,446677,481067,632391,349173,237392,45826
2009:Q3,pct99to100,12013209,12811343,2188087,448167,3726257,431322,580119,1797397,3639995,798135,610697,40836,146602
2009:Q3,pct80to99,26756590,32572846,8579837,1603644,4579668,5634495,3208281,2759152,6207768,5816256,4823633,830027,162596
2009:Q3,pct60to80,8544512,11884781,3695058,1000516,969750,2690896,899744,578056,2050760,3340269,2584892,667311,88066
2009:Q3,pct40to60,5443076,7425657,2442823,752784,480159,1624225,415656,288810,1421200,1982581,1461158,487602,33821
2009:Q3,pct20to40,3332176,4274329,1654490,449844,251088,696737,96699,198314,927157,942153,629881,282756,29516
2009:Q3,pct00to20,2136036,2791129,1077110,276311,274597,170120,36392,451227,505371,655093,353130,250178,51785
2009:Q4,pct99to100,11932377,12729131,2170881,449102,3785974,428808,598442,1711219,3584705,796754,613771,41877,141106
2009:Q4,pct80to99,27039944,32860928,8492266,1613126,4768818,5699295,3353949,2666194,6267281,5820984,4798066,831802,191116
2009:Q4,pct60to80,8518589,11805715,3616164,1000931,969767,2706197,918358,560493,2033805,3287126,2542965,653167,90994
2009:Q4,pct40to60,5460449,7444771,2422877,758046,492070,1625931,427573,283376,1434899,1984322,1459149,488594,36579
2009:Q4,pct20to40,3315300,4263490,1639454,454147,252196,688819,96262,201332,931279,948189,638206,280196,29787
2009:Q4,pct00to20,2143450,2819631,1075625,284781,288963,168063,39929,453319,508951,676181,361435,259382,55364
2010:Q1,pct99to100,12174638,12971542,2177534,440625,3992271,433727,618553,1731910,3576922,796904,612867,40471,143566
2010:Q1,pct80to99,27718664,33504831,8452465,1614006,5107290,5846325,3502104,2692776,6289865,5786167,4739116,813993,233058
2010:Q1,pct60to80,8653942,11850600,3554870,994214,997315,2764878,936807,566292,2036225,3196658,2476839,619732,100087
2010:Q1,pct40to60,5540463,7509664,2405109,761562,512906,1644009,439023,302211,1444845,1969201,1443894,480501,44806
2010:Q1,pct20to40,3313382,4265092,1641947,452849,257723,684192,95673,207241,925466,951709,643012,269444,39253
2010:Q1,pct00to20,2166729,2879938,1082600,287547,307205,169134,43452,462713,527286,713209,367030,268916,77263
2010:Q2,pct99to100,11808451,12609018,2182524,433413,3515682,434881,592380,1845261,3604876,800566,617943,42031,140592
2010:Q2,pct80to99,27488791,33251423,8411597,1609625,4743256,5963793,3404417,2824316,6294419,5762632,4703015,812631,246986
2010:Q2,pct60to80,8553593,11685053,3498722,984680,897560,2815471,863382,592683,2032555,3131460,2425635,602263,103562
2010:Q2,pct40to60,5566796,7534319,2416080,762314,491940,1664258,412034,342311,1445382,1967522,1440671,479746,47105
2010:Q2,pct20to40,3264384,4223129,1634579,450936,242867,676089,86088,216064,916506,958744,651507,267056,40181
2010:Q2,pct00to20,2197902,2932299,1091143,289943,306805,171103,46584,479216,547506,734397,376535,274726,83136
2010:Q3,pct99to100,12343593,13140101,2158380,422562,3991170,438957,632158,1891817,3605058,796508,617974,44156,134378
2010:Q3,pct80to99,28491480,34229652,8256090,1611807,5361055,6114548,3664845,2881436,6339871,5738173,4668609,823541,246023
2010:Q3,pct60to80,8771021,11850884,3466260,978029,975976,2883458,923680,604513,2018968,3079863,2378547,596328,104988
2010:Q3,pct40to60,5735804,7701825,2459611,767108,529930,1691229,441294,366482,1446171,1966021,1432923,485806,47292
