Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
2006:Q4,SomeCollege,13901995,5733311,4766171,967140,8168684,992389,210957,316119,251718,64401,125547,93928,31619,1492450,204557,349782,698206,2398080,1213560,167035,2907253,2902866,2199695,646476,5589,51106,4388,10994742,28261527
2006:Q4,HS,13038985,5771288,4748306,1022982,7267696,1007996,163097,201258,156186,45072,88090,53459,34631,1146210,220412,298487,565910,2233338,1154287,188611,2749010,2744355,2087406,613824,10587,32537,4655,10289974,37415438
2006:Q4,NoHS,2836691,1617657,1340066,277590,1219035,270483,44871,49521,41939,7582,13618,9003,4615,186938,26647,13620,69777,247606,241256,54697,570445,569889,410856,135800,2659,20574,556,2266246,15880299
2007:Q1,College,48204401,15114611,13081074,2033537,33089790,3286745,1040985,1727536,1354903,372633,748770,718274,30496,10571866,703842,684254,2796918,5333156,5834587,361131,6781942,6767268,5309343,1059168,15454,383302,14674,41422460,33840368
2007:Q1,SomeCollege,14053588,5696329,4709909,986421,8357259,1033362,219061,337325,268004,69321,122670,90165,32505,1562005,204445,358900,707765,2462805,1180186,168733,2942655,2938253,2240722,644273,5084,48174,4403,11110933,28321881
2007:Q1,HS,13236201,5801823,4766871,1034952,7434378,1033780,166083,214315,165754,48561,82869,47836,35034,1228757,224823,298084,575368,2252336,1166195,191767,2800493,2795699,2151947,603031,7777,32944,4795,10435708,37713182
2007:Q1,NoHS,2800377,1597168,1307446,289723,1203208,260426,48112,51018,42914,8103,12586,9039,3547,195041,26571,11237,72153,230636,240500,54929,577932,577370,419221,133700,2043,22406,562,2222445,15834630
2007:Q2,College,48835487,15044611,13001742,2042869,33790877,3297408,1084095,1664692,1357401,307292,816420,790397,26024,10855969,722392,704969,2929219,5393578,5952740,369395,6915707,6901017,5389639,1072916,14442,424020,14690,41919780,33804806
2007:Q2,SomeCollege,14190736,5691222,4686928,1004294,8499514,1039300,228641,323201,271569,51632,120706,87464,33242,1598144,206076,376200,741460,2522136,1169495,174156,2993837,2989463,2277869,653725,5536,52333,4374,11196899,28381551
2007:Q2,HS,13398382,5835808,4788092,1047716,7562574,1023394,169304,206866,168616,38250,67469,32158,35311,1278726,231218,305251,602382,2282022,1195426,200516,2878386,2873543,2218276,613804,8048,33414,4843,10519996,37961920
2007:Q2,NoHS,2770192,1575748,1279006,296742,1194444,244580,51624,50764,43891,6873,11504,9124,2380,199726,26637,9542,75347,225874,242138,56708,593254,592698,428363,136520,1972,25843,555,2176938,15777434
2007:Q3,College,49559358,14913403,12861254,2052149,34645955,3350444,1243790,1972455,1473546,498909,847670,825383,22288,10946164,731647,717070,2994107,5452511,6016716,373382,6997407,6982371,5462948,1110644,20182,388598,15036,42561951,33808212
2007:Q3,SomeCollege,14326066,5650383,4631253,1019130,8675683,1054267,257992,399354,298896,100458,117565,83445,34120,1602998,205639,387349,753852,2577886,1141405,177378,3039022,3034643,2311190,672573,7937,42943,4379,11287044,28442268
2007:Q3,HS,13560099,5881400,4824058,1057342,7678699,1019651,181177,250772,183194,67578,60029,24481,35547,1296660,234708,305965,612374,2304092,1207691,205581,2968850,2963894,2285130,631426,13781,33556,4956,10591249,38150927
2007:Q3,NoHS,2742703,1557583,1258262,299322,1185119,229595,58192,54838,44411,10428,10656,9131,1525,201196,26478,7365,77614,220312,241389,57484,608267,607709,438061,140909,2615,26124,558,2134436,15706237
2007:Q4,College,49285365,14816637,12747408,2069230,34468728,3468612,1380464,1978227,1455391,522836,985872,963692,22180,10412483,736229,724096,2962682,5543846,5893861,382355,7101466,7086424,5530993,1133966,22755,398710,15042,42183900,33857784
2007:Q4,SomeCollege,14147044,5585137,4554182,1030955,8561907,1096206,278670,392866,287210,105656,114540,83011,31530,1508667,206468,378154,729204,2558884,1118166,180083,3085905,3081545,2342384,684145,8939,46076,4361,11061139,28505541
2007:Q4,HS,13408788,5785452,4714783,1070669,7623336,1045471,191473,248481,178775,69706,34665,0,34665,1209732,236558,303716,601516,2333685,1206071,211967,2994144,2989182,2291308,648421,16067,33385,4962,10414645,38272936
2007:Q4,NoHS,2703192,1531573,1227639,303935,1171618,231018,56720,53243,43137,10106,10430,8215,2215,184258,27027,9752,73799,230233,236677,58462,608545,607980,437454,142944,2820,24762,565,2094647,15619261
2008:Q1,College,48322189,14538936,12443359,2095576,33783254,3598409,1554385,2054871,1515173,539698,1086119,1063689,22430,9649810,730627,714415,2811001,5632859,5561678,389080,7204666,7188627,5590544,1140949,26293,430841,16039,41117523,33951102
2008:Q1,SomeCollege,13745981,5434000,4393190,1040810,8311980,1139878,305104,399951,291367,108584,110047,80942,29105,1378749,205063,356732,668206,2535181,1031575,181494,3115529,3111086,2365573,682283,10109,53121,4443,10630452,28571961
2008:Q1,HS,13076237,5626131,4540782,1085350,7450105,1070876,203820,252365,181988,70377,33777,0,33777,1086500,235180,289284,561580,2354131,1146577,216013,2980142,2974957,2283068,639450,19297,33142,5184,10096095,38334515
2008:Q1,NoHS,2624912,1482487,1180845,301642,1142426,232211,55833,50980,41364,9616,10235,7214,3021,164181,27326,11226,68577,238927,224103,58827,601358,600758,434168,139326,3070,24194,600,2023555,15517503
2008:Q2,College,47789283,14329586,12212256,2117330,33459697,3509487,1503955,2149344,1621630,527714,1086602,1059010,27592,9328499,738516,717038,2822273,5736801,5473009,394173,7206733,7190374,5634154,1145970,19285,390964,16359,40582550,34083339
2008:Q2,SomeCollege,13481061,5311457,4266826,1044631,8169605,1130772,293727,406806,304042,102764,105757,77507,28250,1314574,206157,342415,655545,2515972,1015952,181927,3116839,3112391,2371217,685042,8836,47296,4448,10364222,28641889
2008:Q2,HS,12856340,5479470,4385106,1094364,7376870,1044495,198994,255303,189152,66151,33493,0,33493,1027057,236666,281638,557653,2377222,1146112,218238,2931656,2926419,2231365,649376,12988,32691,5237,9924684,38345688
2008:Q2,NoHS,2547780,1427772,1135355,292417,1120008,226675,49852,47630,38927,8703,12243,6296,5947,150460,27822,13350,65197,248354,219702,58723,585469,584856,421608,140065,2439,20745,613,1962311,15402656
2008:Q3,College,46439005,14111189,11976207,2134982,32327816,3613841,1510295,2331912,1746852,585060,1075141,1041439,33702,8189359,738593,714670,2633111,5835734,5281411,403748,7311249,7294981,5629744,1169734,35078,460424,16269,39127756,34249669
2008:Q3,SomeCollege,13066115,5181241,4129465,1051776,7884875,1166695,291658,436790,319268,117522,101365,73890,27475,1129110,205552,323783,584690,2491452,969481,184298,3133603,3129194,2365553,690179,12486,60976,4409,9932512,28715690
2008:Q3,HS,12499638,5344057,4244500,1099557,7155581,1059501,197992,270033,197154,72880,33129,0,33129,850616,235719,269722,507951,2391180,1116486,223251,2924371,2919186,2213041,646104,27764,32277,5185,9575267,38316481
2008:Q3,NoHS,2469484,1382657,1091239,291418,1086827,226368,45271,44423,35760,8663,14676,5417,9259,126095,28121,15183,59613,256331,211386,59360,581269,580655,417825,137796,3535,21499,613,1888215,15276414
2008:Q4,College,44272193,13867251,11735880,2131372,30404941,3792148,1705783,2545664,1929810,615854,842472,805654,36818,6458134,733879,687964,2304021,5923192,4998270,413413,7153175,7135651,5613982,1178340,35477,307852,17523,37119018,34445268
2008:Q4,SomeCollege,12516887,5045007,3992444,1052564,7471880,1219375,320681,468455,344142,124312,90593,64805,25788,860920,203891,288498,477345,2458766,896808,186547,3092616,3088117,2350299,689715,13157,34946,4499,9424271,28793726
2008:Q4,HS,12032833,5205073,4113235,1091838,6827760,1088754,210595,284269,209177,75092,56417,23990,32427,602041,233224,241446,428543,2392990,1061628,227853,2881786,2876359,2176008,640606,27892,31853,5427,9151047,38256920
2008:Q4,NoHS,2384371,1344539,1054065,290474,1039832,227672,44556,38965,30756,8209,15565,4393,11172,94904,28285,15625,52426,262251,199702,59881,563227,562576,410160,135128,3511,13777,651,1821144,15140469
2009:Q1,College,43209293,13641507,11511068,2130439,29567786,3745744,1690968,2770020,2035658,734362,762263,720937,41327,5804248,741294,699160,2222463,5997962,4717546,416119,7137544,7120327,5632946,1169654,27871,289857,17216,36071749,34665310
2009:Q1,SomeCollege,12147795,4914242,3862534,1051708,7233553,1218267,314809,513128,353311,159817,83221,58843,24378,753079,204528,276609,440939,2417782,825793,185398,3076560,3072124,2351639,675183,12320,32982,4436,9071235,28876359
2009:Q1,HS,11708786,5061443,3977438,1084004,6647343,1067294,207565,304918,213448,91469,70775,39006,31768,506622,233492,236469,403898,2383110,1006216,226985,2821250,2815938,2157478,606850,20136,31474,5312,8887535,38177029
2009:Q1,NoHS,2304389,1302177,1016272,285905,1002212,222651,39713,35439,26946,8494,17143,3503,13640,79052,28634,18190,48274,266122,188016,58978,547537,546893,406213,126456,3012,11212,643,1756852,14996515
2009:Q2,College,43992535,13487981,11348057,2139924,30504554,3739612,1604484,2470607,1729740,740868,784572,738783,45789,7043325,757598,744280,2476688,6102066,4360321,421001,7175023,7158975,5660515,1163037,33225,302198,16048,36817512,34904969
2009:Q2,SomeCollege,12085268,4823626,3772587,1051039,7261642,1226239,297209,447675,289185,158490,79193,56317,22875,914100,206822,285316,494360,2390149,735399,185181,3071840,3067550,2349357,667763,13938,36492,4290,9013428,28963953
2009:Q2,HS,11660518,4930890,3850498,1080392,6729628,1054031,199165,272256,183132,89124,65190,34131,31059,653551,235740,252300,449986,2388642,931296,227470,2769267,2764262,2112904,595415,24973,30970,5005,8891251,38086834
2009:Q2,NoHS,2253046,1250804,973643,277160,1002242,218586,33806,39822,32165,7658,18823,2809,16014,86787,29107,22753,47971,272475,173695,58418,532643,532031,396305,122658,3295,9773,612,1720403,14846244
2009:Q3,College,45634704,13409102,11264584,2144518,32225602,3727093,1485186,2669738,1981354,688384,813872,763666,50207,8304704,775667,792015,2752428,6210556,4266315,428028,7211981,7196157,5657758,1181431,39948,317020,15824,38422723,35159420
2009:Q3,SomeCollege,12191926,4746624,3699400,1047225,7445302,1232426,274330,461477,323530,137947,75455,54162,21294,1077296,209391,294802,553385,2363581,717264,185894,3067594,3063360,2337873,669463,15561,40463,4234,9124332,29056871
2009:Q3,HS,11730582,4808552,3734882,1073670,6922030,1039214,188107,277300,199826,77474,58537,28218,30319,806070,238269,269435,499825,2394967,920965,229341,2733520,2728612,2078682,588096,31418,30416,4908,8997062,37996360
2009:Q3,NoHS,2202873,1204394,938539,265855,998479,214287,27696,32711,26291,6420,20461,2171,18290,93450,29576,27558,47443,278691,168413,58192,521390,520785,389078,119721,3566,8420,606,1681482,14691350
2009:Q4,College,45985867,13377943,11215230,2162714,32607924,3878098,1426341,2567127,1944804,622324,822185,767361,54823,8551551,790014,828982,2868829,6308595,4127666,438536,7260825,7246691,5673435,1189767,43706,339783,14134,38725042,35423837
2009:Q4,SomeCollege,12097079,4686330,3630913,1055417,7410749,1277441,261492,422941,308080,114861,71157,51470,19687,1094876,211210,296345,568708,2331035,687374,188169,3064123,3060090,2329882,667710,16637,45861,4033,9032957,29155475
2009:Q4,HS,11674860,4736305,3661433,1074872,6938555,1059123,181501,257317,192590,64727,55852,26285,29567,823298,239850,279217,515399,2394136,899258,233603,2681637,2677146,2031664,580752,34935,29795,4491,8993223,37915633
2009:Q4,NoHS,2165859,1176820,909691,267129,989039,214085,22984,31274,26076,5198,22134,1558,20575,88064,29950,31775,45256,283347,161634,58535,506972,506412,378610,116788,3654,7359,560,1658887,14533525
2010:Q1,College,46985217,13417904,11251570,2166334,33567312,3856524,1271292,2801626,2100026,701600,831875,773168,58707,9063991,796995,861404,2996048,6477915,4173571,436072,7272592,7256540,5646718,1175500,74809,359513,16052,39712625,35693394
2010:Q1,SomeCollege,12143588,4636242,3581375,1054866,7507347,1281581,233078,459870,324237,135634,66889,48992,17897,1149676,211635,293919,586640,2333543,706051,184462,3026251,3022061,2302379,652868,16090,50724,4190,9117338,29260128
2010:Q1,HS,11720693,4662485,3593880,1068605,7058209,1043027,167243,273619,200303,73316,52909,24100,28809,875589,239750,285663,533056,2436151,922458,228745,2629377,2624511,1968594,554688,72047,29181,4866,9091316,37854678
2010:Q1,NoHS,2132168,1148696,887698,260998,983472,209539,17178,26500,21562,4938,23465,994,22471,85453,30177,35755,43125,294657,161064,56558,485630,485018,365066,110001,3756,6194,612,1646539,14374462
2010:Q2,College,46610446,13449683,11287197,2162487,33160762,3836890,1196167,2980069,2322828,657241,850097,788431,61667,8332811,789595,874646,2863381,6618227,4381395,437484,7299802,7283023,5658498,1173924,78778,371823,16779,39310644,35963267
2010:Q2,SomeCollege,11964113,4598938,3545882,1053056,7365175,1286441,217972,469432,350134,119298,62870,46949,15921,1029891,209395,277616,535123,2326483,767372,182581,3014523,3010297,2290970,648375,16658,54294,4225,8949590,29371194
2010:Q2,HS,11578412,4600615,3540946,1059669,6977797,1028414,159241,276251,212075,64176,48558,20488,28070,765082,236474,279063,497335,2475180,985368,226831,2572129,2567149,1913355,548836,76337,28620,4980,9006283,37823520
2010:Q2,NoHS,2082269,1116318,860619,255699,965951,205133,13019,18499,14513,3986,24389,478,23911,70327,30148,38607,39116,305706,165717,55290,468868,468238,352481,107317,3666,4773,630,1613401,14215855
2010:Q3,College,48153629,13364994,11199623,2165371,34788635,3889379,1197578,2955661,2424439,531222,873843,809011,64833,9339906,811176,923692,3097496,6786622,4472948,440333,7312199,7297549,5651244,1194983,72427,378896,14650,40841430,36228629
2010:Q3,SomeCollege,12153836,4586715,3534931,1051784,7567122,1308963,215619,438919,356025,82894,59155,45197,13958,1153356,212703,284385,581078,2333488,798039,181416,3008582,3004586,2275595,653060,18948,56983,3996,9145254,29489034
2010:Q3,HS,11800726,4573422,3518213,1055209,7227304,1030024,157770,260578,214958,45620,43587,16220,27368,881957,240267,296151,537433,2532745,1020593,226199,2518623,2514129,1869305,549753,66955,28116,4495,9282102,37832185
2010:Q3,NoHS,2062000,1085824,837822,248001,976176,202571,10166,13536,10753,2783,25392,0,25392,72580,30610,43681,37839,319015,166487,54300,455758,455184,342284,105931,3790,3178,575,1606242,14059396
2010:Q4,College,49350895,13313577,11134875,2178702,36037317,3890750,1312113,2937780,2201628,736151,888533,821167,67366,10109661,829016,945121,3266656,6853340,4560316,444032,7308828,7292419,5575919,1254293,71868,390338,16409,42042067,36485743
2010:Q4,SomeCollege,12395751,4487047,3433228,1053819,7908704,1285052,238274,466074,327399,138675,71884,57717,14167,1279618,213895,303022,637520,2404811,825507,183046,2989056,2984895,2215516,685122,23646,60610,4162,9406695,29613975
2010:Q4,HS,11930480,4485133,3431103,1054030,7445346,1024652,162294,272109,199910,72199,40099,14320,25779,955405,235579,320389,570863,2629525,1007855,226577,2536419,2531714,1842941,594257,65156,29361,4705,9394061,37887026
2010:Q4,NoHS,2055424,1070885,821935,248951,984538,194321,10760,25895,22457,3438,22886,172,22714,78503,29600,43792,39915,324402,160500,53964,451848,451256,330304,113139,4106,3706,592,1603576,13907086
2011:Q1,College,50160042,13175876,10971321,2204554,36984166,4044083,1274347,2900747,2229126,671620,878261,806767,71494,10782189,851601,942185,3388932,6854783,4619772,447266,7338841,7322012,5582157,1258679,66191,414984,16830,42821201,36735227
2011:Q1,SomeCollege,12564258,4417327,3360049,1057278,8146931,1296507,235966,456376,337490,118886,83412,68776,14636,1394308,216030,305161,683107,2445446,846068,184551,2970174,2965972,2189229,681615,28621,66507,4202,9594085,29746197
2011:Q1,HS,12008552,4415672,3355784,1059887,7592880,1051180,154852,265429,202113,63316,41206,16823,24383,1016647,232180,328559,595554,2691448,988917,226908,2503592,2498958,1831960,579451,56971,30575,4635,9504959,37979715
2011:Q1,NoHS,2027074,1049350,802806,246544,977724,189542,9563,29816,26772,3044,21373,320,21053,83415,28697,42486,41704,323788,153755,53585,438696,438120,320442,108563,4454,4661,576,1588378,13762152
2011:Q2,College,50405283,13137122,10909462,2227660,37268161,4164407,1255886,2988493,2212785,775709,918060,843142,74918,10757474,872738,943012,3390998,6849858,4676932,450301,7323102,7305775,5565128,1271851,57381,411415,17327,43082181,36978787
2011:Q2,SomeCollege,12694617,4399634,3334701,1064934,8294982,1299478,236660,489267,340863,148404,96484,81469,15015,1411467,217948,310010,696721,2484367,866532,186047,2948665,2944415,2156455,687796,32640,67525,4251,9745951,29885841
2011:Q2,HS,12049444,4415279,3349450,1065829,7634165,1071563,149292,278911,201461,77450,34680,11547,23133,986238,228557,339550,596098,2752348,969635,227295,2494229,2489646,1826859,585422,45401,31964,4583,9555216,38098250
2011:Q2,NoHS,2000986,1036101,785451,250650,964885,184021,8668,35241,31991,3249,19907,480,19427,81793,27805,41462,42803,322869,147095,53222,430123,429561,312226,108009,4699,4628,562,1570863,13628130
2011:Q3,College,48971657,13131105,10876993,2254112,35840552,4296506,1235974,3260738,2404388,856350,906352,827215,79137,9196608,887027,917918,3101808,6816919,4760285,460418,7327238,7310733,5554103,1300972,59047,396611,16505,41644419,37218128
2011:Q3,SomeCollege,12537334,4384762,3321367,1063394,8152572,1304304,236953,550943,378641,172302,107103,91569,15534,1210764,218665,297403,630085,2510916,894628,190810,2934312,2930130,2126233,699406,37852,66639,4182,9603022,30033051
2011:Q3,HS,11808094,4388036,3315459,1072577,7420057,1094480,143878,303991,215127,88865,36561,14524,22037,759397,223450,333427,537215,2798830,956236,232592,2499107,2494839,1821288,593786,46343,33422,4268,9308987,38230630
2011:Q3,NoHS,1949792,1018161,777616,240545,931631,178758,7824,36515,33168,3347,18932,607,18325,66415,26853,39036,42127,319811,141329,54031,421953,421435,304146,108011,5049,4228,518,1527839,13508555
2011:Q4,College,49802999,13045804,10780012,2265792,36757195,4433366,1257930,3209835,2347321,862514,844011,761896,82114,9744251,917979,928703,3245050,6822321,4880162,473588,7317172,7300595,5537983,1328793,61650,372169,16577,42485827,37454956
2011:Q4,SomeCollege,12777271,4346779,3281586,1065192,8430492,1309277,244246,548838,375947,172891,114299,98424,15875,1310343,222458,309249,683962,2557499,933311,197010,2920945,2916750,2096518,712357,43733,64141,4195,9856326,30187968
2011:Q4,HS,11977169,4368298,3295117,1073181,7608871,1118135,141976,301530,211995,89535,45604,24590,21014,802346,221915,351325,567177,2868387,950520,239956,2516905,2512770,1823129,606224,48474,34943,4135,9460264,38364854
2011:Q4,NoHS,1943424,1009739,769251,240488,933685,173630,7464,42737,39518,3219,17709,695,17014,70295,26183,38721,44297,320620,136675,55354,416411,415915,298103,108851,5430,3531,496,1527013,13406962
2012:Q1,College,51143000,12955274,10672251,2283023,38187726,4513506,1210793,3104277,2208393,895884,842676,760534,82142,10941298,928722,958392,3463279,6835906,4916632,472243,7322929,7304826,5526307,1332906,56334,389278,18104,43820070,37690977
2012:Q1,SomeCollege,13095880,4311335,3238411,1072924,8784545,1301066,239589,541240,359086,182154,123883,108119,15764,1505248,222619,334026,761260,2609250,949641,196721,2896392,2892050,2064470,710794,48026,68760,4342,10199488,30350736
2012:Q1,HS,12197443,4347305,3270633,1076671,7850138,1130252,134739,297162,203026,94135,45201,25232,19969,927886,215866,381740,612848,2942441,924594,237407,2483856,2479571,1806537,595717,41100,36217,4285,9713587,38488922
2012:Q1,NoHS,1940307,1001906,755610,246296,938401,167647,6466,49636,46460,3176,15827,810,15017,79989,25277,39506,46986,322616,129954,54497,405027,404518,288999,105624,5704,4191,508,1535280,13326887
2012:Q2,College,51136082,13095238,10796754,2298484,38040844,4536449,1174213,3274224,2417082,857142,853840,772260,81581,10606257,922040,936658,3398507,6817731,5048497,472427,7312979,7293310,5503643,1356003,53721,379943,19668,43823103,37927897
2012:Q2,SomeCollege,13196704,4355161,3283339,1071822,8841543,1279993,236488,570954,402230,168725,133940,118374,15566,1480967,219679,323982,758954,2646563,992847,197174,2880004,2875516,2031653,722034,52946,68884,4488,10316699,30521497
2012:Q2,HS,12166318,4366737,3289114,1077624,7799581,1130596,128422,306096,217889,88206,43066,24122,18944,856286,205979,377693,599816,2996886,918985,235757,2485465,2481033,1800488,605951,36981,37612,4432,9680853,38590833
2012:Q2,NoHS,1914572,993827,752793,241034,920745,160965,5646,51851,48902,2949,14050,929,13121,76163,24198,37534,48070,322423,125860,53985,399982,399460,282955,106480,6022,4004,521,1514591,13271864
2012:Q3,College,52392873,13261714,10948308,2313407,39131159,4574769,1212298,3327230,2363605,963625,846496,765319,81177,11242688,939731,947991,3517152,6819342,5229119,474344,7321248,7301133,5478153,1390599,51228,381153,20115,45071625,38167421
2012:Q3,SomeCollege,13564522,4402374,3330447,1071926,9162149,1261695,246422,601344,400169,201175,142536,127138,15398,1598342,221170,336438,810736,2694555,1050459,198452,2871790,2867251,2001409,737063,57965,70815,4538,10692733,30700393
2012:Q3,HS,12365313,4397243,3319819,1077424,7968070,1132824,128008,317903,214659,103244,43550,25587,17963,907518,201040,395262,624323,3060238,922357,235047,2498127,2493770,1806579,615291,32992,38908,4357,9867186,38658586
2012:Q3,NoHS,1923919,999057,761207,237850,924861,154806,5540,58043,54939,3104,12546,1031,11515,81068,23502,37454,50397,324595,123058,53851,398806,398296,280286,107501,6352,4158,510,1525112,13245429
2012:Q4,College,52908130,13397745,11062829,2334916,39510385,4771212,1293595,3212570,2361232,851338,858839,778305,80534,11315255,954678,950028,3531774,6813399,5327043,481990,7317329,7299742,5480528,1415930,49300,353985,17587,45590801,38411256
2012:Q4,SomeCollege,13764504,4439661,3363863,1075798,9324844,1275681,264068,572019,407215,164804,152299,137101,15198,1634924,222180,342627,833353,2739776,1085572,202345,2860789,2856461,1973449,751650,63410,67952,4328,10903716,30887567
2012:Q4,HS,12423265,4415243,3336104,1079139,8008022,1163326,130712,301127,214595,86532,41398,24395,17003,885089,195226,406104,626582,3115540,905079,237837,2487072,2483355,1778832,634612,29615,40296,3717,9936192,38680179
2012:Q4,NoHS,1933103,1008666,771079,237588,924437,151188,5824,63101,60378,2723,11207,1146,10061,81181,22826,36956,52276,326855,118325,54699,393090,392653,271777,110713,6723,3440,437,1540013,13251117
2013:Q1,College,54763502,13673758,11321874,2351884,41089744,4841478,1234750,3030505,2265481,765023,831390,749595,81795,12655388,972396,968846,3702874,6940225,5426146,485745,7295178,7276692,5425683,1436658,47197,367155,18486,47468324,38661106
2013:Q1,SomeCollege,14253129,4516196,3434410,1081786,9736933,1262243,256703,536197,397075,139122,158834,143522,15312,1858443,223689,360240,903786,2850741,1121543,204514,2841507,2837085,1940699,755529,68931,71928,4422,11411621,31083162
2013:Q1,HS,12754285,4473086,3395826,1077260,8281199,1167803,122748,282151,207754,74397,44757,28568,16189,1022300,189630,427211,660303,3240874,885814,237608,2497092,2493372,1811542,614428,26019,41383,3720,10257193,38643613
2013:Q1,NoHS,1980264,1032622,790462,242160,947642,145893,4921,68772,66354,2418,10451,1225,9227,92642,22238,37446,55240,341181,113762,55095,395762,395323,277069,107159,7112,3983,439,1584502,13292463
2013:Q2,College,55405260,14005092,11640675,2364417,41400168,4917448,1207326,2657254,2082780,574474,873435,790686,82749,12819739,985059,970060,3717524,7075662,5685260,491401,7318870,7298775,5420247,1459404,46720,372403,20095,48086390,38918679
2013:Q2,SomeCollege,14557584,4619274,3537908,1081367,9938310,1249020,254706,460548,370169,90379,170895,155513,15383,1910883,224290,365882,928790,2961733,1204003,207559,2839204,2834627,1916030,768015,76015,74566,4577,11718380,31287320
2013:Q2,HS,12847422,4521042,3450504,1070538,8326380,1170841,117093,244791,194046,50745,39217,23829,15388,1006277,182639,435742,660350,3332794,898513,238123,2496466,2492626,1802711,623346,24150,42419,3840,10350956,38536886
2013:Q2,NoHS,2006582,1051085,810587,240498,955497,140875,4337,73321,71478,1843,9799,1364,8435,94010,21642,37087,57544,347917,113039,55924,396876,396420,275075,109428,7629,4289,456,1609706,13373003
2013:Q3,College,57018958,14337732,11952286,2385446,42681227,5024042,1228140,2565345,2042819,522527,855751,772180,83571,13467913,1007284,991230,3863017,7226897,5952434,499173,7367340,7347882,5441502,1500109,41572,364699,19457,49651619,39185680
2013:Q3,SomeCollege,15104610,4751535,3671120,1080414,10353076,1240905,261413,448056,369403,78653,177648,162210,15438,2035650,226575,385089,994779,3081326,1290065,211571,2847572,2843037,1902803,786118,79094,75022,4535,12257039,31500183
2013:Q3,HS,13065647,4557772,3492858,1064914,8507875,1176442,114881,234686,190056,44630,41158,26554,14605,1048873,177120,455968,685751,3424223,909377,239395,2494988,2491444,1798921,631762,17368,43393,3544,10570659,38347997
2013:Q3,NoHS,2047018,1072487,836799,235687,974531,136418,4166,78198,76549,1649,9168,1452,7716,99968,21214,37896,60816,356918,112535,57234,400183,399756,275356,112308,7882,4210,427,1646835,13496271
2013:Q4,College,58698854,14608515,12216991,2391523,44090340,5101853,1242812,2448318,1914902,533416,886912,804166,82746,14275632,1013570,1021771,4068963,7440187,6081476,508845,7514559,7494405,5447585,1528677,48584,469559,20155,51184295,39463307
2013:Q4,SomeCollege,15352263,4782093,3696535,1085557,10570170,1244298,258101,426096,345984,80111,178001,162391,15610,2081857,230728,407243,1044444,3195560,1287156,216686,2868980,2864300,1891736,801197,82295,89072,4680,12483282,31721690
2013:Q4,HS,13191065,4566845,3510413,1056431,8624221,1160815,115460,223334,178223,45111,39391,25224,14167,1114452,181612,463105,726220,3437003,915764,247065,2484165,2480426,1773984,642164,21968,42311,3739,10706900,38069230
2013:Q4,NoHS,2179812,1107664,863842,243822,1072148,148267,5368,73603,71590,2013,8523,1516,7007,114041,24079,46409,78882,393157,120571,59249,418277,417779,283819,118430,8449,7080,498,1761535,13663706
2014:Q1,College,60242052,14837807,12448736,2389071,45404246,5279569,1244277,2489365,1963072,526292,934625,852979,81646,15144682,1016978,1034173,4116807,7533837,6100828,509106,7556696,7535938,5450807,1542518,50961,491652,20758,52685357,39750735
2014:Q1,SomeCollege,15518493,4829440,3738108,1091332,10689053,1267726,252227,433555,355887,77669,179186,163467,15719,2136860,234413,417072,1045733,3251375,1253342,217563,2855740,2850922,1876643,804561,80612,89106,4818,12662754,31950956
2014:Q1,HS,13165420,4555103,3513064,1042040,8610317,1160060,114824,222753,179178,43575,35321,21632,13689,1182498,185038,457368,731993,3375350,897114,247999,2430033,2426128,1734176,629058,21463,41430,3905,10735387,37710007
2014:Q1,NoHS,2299150,1137770,881145,256625,1161380,161970,6516,71130,68800,2330,7888,1601,6287,129133,27039,54311,96363,420715,126316,59999,428274,427703,290853,120678,8723,7448,571,1870876,13868361
2014:Q2,College,61938892,15159250,12758688,2400562,46779643,5355665,1199452,2531721,1933095,598625,927640,847017,80624,16002170,1025421,1052027,4226725,7634307,6312454,512060,7622141,7600465,5472498,1572770,55683,499513,21676,54316751,40046630
2014:Q2,SomeCollege,15772067,4913018,3814456,1098562,10859048,1270827,238073,443677,350941,92735,175648,159823,15825,2189904,239041,430737,1065954,3310698,1274825,219664,2861930,2856947,1868683,821524,80051,86688,4983,12910137,32186893
2014:Q2,HS,13187240,4563377,3531765,1031612,8623863,1139358,110723,224261,173930,50331,38231,25030,13202,1243862,188947,454037,747966,3310784,915648,250046,2403733,2399620,1694842,641230,23038,40510,4113,10783506,37284033
2014:Q2,NoHS,2426836,1168215,901407,266808,1258621,174784,7279,68516,65514,3002,7256,1639,5617,144597,30203,62899,114659,450277,136884,61268,444637,443983,298982,128477,9134,7390,654,1982199,14101189
2014:Q3,College,62513343,15457709,13039166,2418543,47055634,5459627,1227122,2550731,1949848,600883,962793,883356,79437,15810750,1027265,1051024,4196411,7723356,6534146,512409,7621477,7600467,5502372,1616783,57788,423523,21010,54891867,40349659
