Date,Category,Net worth,Assets,Real estate,Consumer durables,Corporate equities and mutual fund shares,DB pension entitlements,DC pension entitlements,Private businesses,Other assets,Liabilities,Home mortgages,Consumer credit,Other liabilities
2009:Q2,College,36817512,43992535,11348057,2139924,7043325,6102066,3220968,4360321,9777874,7175023,5660515,1163037,351471
2009:Q2,SomeCollege,9013428,12085268,3772587,1051039,914100,2390149,779676,735399,2442318,3071840,2349357,667763,54720
2009:Q2,HS,8891251,11660518,3850498,1080392,653551,2388642,702286,931296,2053853,2769267,2112904,595415,60948
2009:Q2,NoHS,1720403,2253046,973643,277160,86787,272475,70724,173695,398561,532643,396305,122658,13680
2009:Q3,College,38422723,45634704,11264584,2144518,8304704,6210556,3544443,4266315,9899584,7211981,5657758,1181431,372792
2009:Q3,SomeCollege,9124332,12191926,3699400,1047225,1077296,2363581,848187,717264,2438974,3067594,2337873,669463,60258
2009:Q3,HS,8997062,11730582,3734882,1073670,806070,2394967,769260,920965,2030768,2733520,2078682,588096,66742
2009:Q3,NoHS,1681482,2202873,938539,265855,93450,278691,75001,168413,382924,521390,389078,119721,12591
2009:Q4,College,38725042,45985867,11215230,2162714,8551551,6308595,3697811,4127666,9922301,7260825,5673435,1189767,397623
2009:Q4,SomeCollege,9032957,12097079,3630913,1055417,1094876,2331035,865053,687374,2432411,3064123,2329882,667710,66531
2009:Q4,HS,8993223,11674860,3661433,1074872,823298,2394136,794616,899258,2027247,2681637,2031664,580752,69221
2009:Q4,NoHS,1658887,2165859,909691,267129,88064,283347,77031,161634,378963,506972,378610,116788,11574
2010:Q1,College,39712625,46985217,11251570,2166334,9063991,6477915,3857452,4173571,9994383,7272592,5646718,1175500,450374
2010:Q1,SomeCollege,9117338,12143588,3581375,1054866,1149676,2333543,880559,706051,2437518,3026251,2302379,652868,71004
2010:Q1,HS,9091316,11720693,3593880,1068605,875589,2436151,818719,922458,2005292,2629377,1968594,554688,106095
2010:Q1,NoHS,1646539,2132168,887698,260998,85453,294657,78880,161064,363418,485630,365066,110001,10563
2010:Q2,College,39310644,46610446,11287197,2162487,8332811,6618227,3738027,4381395,10090302,7299802,5658498,1173924,467380
2010:Q2,SomeCollege,8949590,11964113,3545882,1053056,1029891,2326483,812739,767372,2428690,3014523,2290970,648375,75178
2010:Q2,HS,9006283,11578412,3540946,1059669,765082,2475180,776398,985368,1975769,2572129,1913355,548836,109938
2010:Q2,NoHS,1613401,2082269,860619,255699,70327,305706,77723,165717,346478,468868,352481,107317,9070
2010:Q3,College,40841430,48153629,11199623,2165371,9339906,6786622,4021188,4472948,10167971,7312199,5651244,1194983,465972
2010:Q3,SomeCollege,9145254,12153836,3534931,1051784,1153356,2333488,865463,798039,2416776,3008582,2275595,653060,79927
2010:Q3,HS,9282102,11800726,3518213,1055209,881957,2532745,833584,1020593,1958425,2518623,1869305,549753,99565
2010:Q3,NoHS,1606242,2062000,837822,248001,72580,319015,81520,166487,336574,455758,342284,105931,7543
2010:Q4,College,42042067,49350895,11134875,2178702,10109661,6853340,4211777,4560316,10302223,7308828,5575919,1254293,478616
2010:Q4,SomeCollege,9406695,12395751,3433228,1053819,1279618,2404811,940542,825507,2458226,2989056,2215516,685122,88418
2010:Q4,HS,9394061,11930480,3431103,1054030,955405,2629525,891252,1007855,1961309,2536419,1842941,594257,99221
2010:Q4,NoHS,1603576,2055424,821935,248951,78503,324402,83707,160500,337426,451848,330304,113139,8405
2011:Q1,College,42821201,50160042,10971321,2204554,10782189,6854783,4331117,4619772,10396305,7338841,5582157,1258679,498005
2011:Q1,SomeCollege,9594085,12564258,3360049,1057278,1394308,2445446,988268,846068,2472841,2970174,2189229,681615,99330
2011:Q1,HS,9504959,12008552,3355784,1059887,1016647,2691448,924113,988917,1971755,2503592,1831960,579451,92181
2011:Q1,NoHS,1588378,2027074,802806,246544,83415,323788,84190,153755,332576,438696,320442,108563,9691
2011:Q2,College,43082181,50405283,10909462,2227660,10757474,6849858,4334010,4676932,10649887,7323102,5565128,1271851,486123
2011:Q2,SomeCollege,9745951,12694617,3334701,1064934,1411467,2484367,1006731,866532,2525885,2948665,2156455,687796,104414
2011:Q2,HS,9555216,12049444,3349450,1065829,986238,2752348,935648,969635,1990296,2494229,1826859,585422,81948
2011:Q2,NoHS,1570863,2000986,785451,250650,81793,322869,84265,147095,328863,430123,312226,108009,9888
2011:Q3,College,41644419,48971657,10876993,2254112,9196608,6816919,4019726,4760285,11047014,7327238,5554103,1300972,472163
2011:Q3,SomeCollege,9603022,12537334,3321367,1063394,1210764,2510916,927488,894628,2608776,2934312,2126233,699406,108673
2011:Q3,HS,9308987,11808094,3315459,1072577,759397,2798830,870642,956236,2034952,2499107,1821288,593786,84033
2011:Q3,NoHS,1527839,1949792,777616,240545,66415,319811,81163,141329,322913,421953,304146,108011,9796
2011:Q4,College,42485827,49802999,10780012,2265792,9744251,6822321,4173753,4880162,11136708,7317172,5537983,1328793,450396
2011:Q4,SomeCollege,9856326,12777271,3281586,1065192,1310343,2557499,993211,933311,2636128,2920945,2096518,712357,112070
2011:Q4,HS,9460264,11977169,3295117,1073181,802346,2868387,918502,950520,2069116,2516905,1823129,606224,87552
2011:Q4,NoHS,1527013,1943424,769251,240488,70295,320620,83018,136675,323077,416411,298103,108851,9457
2012:Q1,College,43820070,51143000,10672251,2283023,10941298,6835906,4421671,4916632,11072219,7322929,5526307,1332906,463716
2012:Q1,SomeCollege,10199488,13095880,3238411,1072924,1505248,2609250,1095286,949641,2625120,2896392,2064470,710794,121128
2012:Q1,HS,9713587,12197443,3270633,1076671,927886,2942441,994588,924594,2060629,2483856,1806537,595717,81602
2012:Q1,NoHS,1535280,1940307,755610,246296,79989,322616,86492,129954,319350,405027,288999,105624,10404
2012:Q2,College,43823103,51136082,10796754,2298484,10606257,6817731,4335165,5048497,11233194,7312979,5503643,1356003,453333
2012:Q2,SomeCollege,10316699,13196704,3283339,1071822,1480967,2646563,1082936,992847,2638230,2880004,2031653,722034,126317
2012:Q2,HS,9680853,12166318,3289114,1077624,856286,2996886,977509,918985,2049915,2485465,1800488,605951,79026
2012:Q2,NoHS,1514591,1914572,752793,241034,76163,322423,85604,125860,310695,399982,282955,106480,10547
2012:Q3,College,45071625,52392873,10948308,2313407,11242688,6819342,4465143,5229119,11374867,7321248,5478153,1390599,452496
2012:Q3,SomeCollege,10692733,13564522,3330447,1071926,1598342,2694555,1147174,1050459,2671619,2871790,2001409,737063,133318
2012:Q3,HS,9867186,12365313,3319819,1077424,907518,3060238,1019585,922357,2058372,2498127,1806579,615291,76257
2012:Q3,NoHS,1525112,1923919,761207,237850,81068,324595,87851,123058,308289,398806,280286,107501,11019
2012:Q4,College,45590801,52908130,11062829,2334916,11315255,6813399,4481802,5327043,11572886,7317329,5480528,1415930,420871
2012:Q4,SomeCollege,10903716,13764504,3363863,1075798,1634924,2739776,1175980,1085572,2688592,2860789,1973449,751650,135690
2012:Q4,HS,9936192,12423265,3336104,1079139,885089,3115540,1032686,905079,2069628,2487072,1778832,634612,73628
2012:Q4,NoHS,1540013,1933103,771079,237588,81181,326855,89232,118325,308844,393090,271777,110713,10600
2013:Q1,College,47468324,54763502,11321874,2351884,12655388,6940225,4671720,5426146,11396265,7295178,5425683,1436658,432837
2013:Q1,SomeCollege,11411621,14253129,3434410,1081786,1858443,2850741,1264026,1121543,2642180,2841507,1940699,755529,145279
2013:Q1,HS,10257193,12754285,3395826,1077260,1022300,3240874,1087514,885814,2044697,2497092,1811542,614428,71122
2013:Q1,NoHS,1584502,1980264,790462,242160,92642,341181,92686,113762,307371,395762,277069,107159,11534
2013:Q2,College,48086390,55405260,11640675,2364417,12819739,7075662,4687584,5685260,11131923,7318870,5420247,1459404,439219
2013:Q2,SomeCollege,11718380,14557584,3537908,1081367,1910883,2961733,1294672,1204003,2567019,2839204,1916030,768015,155159
2013:Q2,HS,10350956,12847422,3450504,1070538,1006277,3332794,1096092,898513,1992704,2496466,1802711,623346,70409
2013:Q2,NoHS,1609706,2006582,810587,240498,94010,347917,94631,113039,305900,396876,275075,109428,12373
2013:Q3,College,49651619,57018958,11952286,2385446,13467913,7226897,4854247,5952434,11179736,7367340,5441502,1500109,425729
2013:Q3,SomeCollege,12257039,15104610,3671120,1080414,2035650,3081326,1379868,1290065,2566167,2847572,1902803,786118,158651
2013:Q3,HS,10570659,13065647,3492858,1064914,1048873,3424223,1141719,909377,1983683,2494988,1798921,631762,64305
2013:Q3,NoHS,1646835,2047018,836799,235687,99968,356918,98712,112535,306398,400183,275356,112308,12519
2013:Q4,College,51184295,58698854,12216991,2391523,14275632,7440187,5090734,6081476,11202311,7514559,5447585,1528677,538297
2013:Q4,SomeCollege,12483282,15352263,3696535,1085557,2081857,3195560,1451687,1287156,2553910,2868980,1891736,801197,176047
2013:Q4,HS,10706900,13191065,3510413,1056431,1114452,3437003,1189325,915764,1967677,2484165,1773984,642164,68017
2013:Q4,NoHS,1761535,2179812,863842,243822,114041,393157,125291,120571,319088,418277,283819,118430,16028
2014:Q1,College,52685357,60242052,12448736,2389071,15144682,7533837,5150980,6100828,11473919,7556696,5450807,1542518,563371
2014:Q1,SomeCollege,12662754,15518493,3738108,1091332,2136860,3251375,1462805,1253342,2584671,2855740,1876643,804561,174536
2014:Q1,HS,10735387,13165420,3513064,1042040,1182498,3375350,1189361,897114,1965994,2430033,1734176,629058,66799
2014:Q1,NoHS,1870876,2299150,881145,256625,129133,420715,150674,126316,334542,428274,290853,120678,16743
2014:Q2,College,54316751,61938892,12758688,2400562,16002170,7634307,5278752,6312454,11551960,7622141,5472498,1572770,576873
2014:Q2,SomeCollege,12910137,15772067,3814456,1098562,2189904,3310698,1496691,1274825,2586930,2861930,1868683,821524,171723
2014:Q2,HS,10783506,13187240,3531765,1031612,1243862,3310784,1202003,915648,1951566,2403733,1694842,641230,67661
2014:Q2,NoHS,1982199,2426836,901407,266808,144597,450277,177558,136884,349305,444637,298982,128477,17178
2014:Q3,College,54891867,62513343,13039166,2418543,15810750,7723356,5247435,6534146,11739947,7621477,5502372,1616783,502322
2014:Q3,SomeCollege,12961504,15820495,3877146,1110694,2092446,3364630,1475224,1299105,2601250,2858992,1865040,841643,152309
2014:Q3,HS,10648160,13021912,3549554,1022628,1176305,3235260,1173129,933478,1931558,2373752,1659638,648593,65521
2014:Q3,NoHS,2098909,2558519,929831,281664,150402,480104,202837,147999,365682,459611,308867,135925,14819
2014:Q4,College,56077351,63760110,13239998,2426048,16421538,7823196,5334161,6722544,11792624,7682758,5535109,1649258,498391
2014:Q4,SomeCollege,13108485,15975882,3913795,1120300,2110874,3424074,1496019,1314007,2596813,2867397,1862619,859319,145459
2014:Q4,HS,10590593,12937971,3538265,1007931,1202084,3161936,1172071,942474,1913209,2347378,1624347,656902,66129
2014:Q4,NoHS,2220581,2698733,953655,297481,164068,511928,230578,158522,382501,478152,319392,144061,14699
2015:Q1,College,57333635,65048308,13506150,2436637,16826622,7916384,5411744,6877281,12073490,7714674,5540069,1662263,512342
2015:Q1,SomeCollege,13288899,16141028,3966629,1129823,2100441,3480507,1511567,1319618,2632442,2852128,1849462,861870,140796
